business_id,business_postal_code,business_latitude,business_longitude,inspection_score,violation_id,violation_type,risk_category,neighborhoods,inspection_year,inspection_month,inspection_day
14688,94111,37.792343,-122.398567,89,103129,3,2,108,2019,8,1
34102,94112,37.71444,-122.436835,88,103154,1,1,58,2017,12,12
6768,94118,37.777286,-122.461229,88,103133,1,2,5,2019,5,17
3677,94127,37.744876,-122.452425,90,103120,2,2,72,2019,9,18
38485,94116,37.742058,-122.498692,88,103133,1,2,39,2017,8,30
1970,94122,37.763468,-122.480646,79,103149,1,1,39,2019,7,18
62765,94121,37.779984,-122.485229,78,103105,2,3,8,2019,3,18
4716,94123,37.797138,-122.435334,87,103124,1,2,15,2018,3,7
4231,94117,37.772194,-122.437154,92,103157,4,1,26,2018,6,18
5895,94107,37.761354,-122.404146,94,103144,4,1,54,2019,9,16
26149,94103,37.784317,-122.407563,88,103119,3,2,32,2017,3,30
4607,94108,37.795594,-122.408204,84,103154,1,1,104,2017,2,28
876,94121,37.781973,-122.48522,74,103108,1,3,8,2019,1,2
32862,94123,37.800685,-122.43771,92,103133,1,2,17,2017,12,21
54,94115,37.784626,-122.437734,94,103150,3,1,103,2018,7,3
3649,94103,37.765708,-122.409002,92,103120,2,2,53,2019,7,1
63763,94110,37.748813,-122.421569,77,103109,1,3,53,2018,11,29
54,94115,37.784626,-122.437734,87,103144,4,1,103,2017,2,15
35199,94134,37.729254,-122.40426,79,103133,1,2,91,2017,1,3
7407,94103,37.774722,-122.406761,92,103153,2,1,32,2018,5,10
64667,94110,37.763156,-122.410351,94,103153,2,1,53,2018,5,4
3056,94102,37.786458,-122.409677,92,103142,1,1,19,2017,2,17
62769,94103,37.784848,-122.406892,81,103133,1,2,32,2017,11,3
3165,94121,37.776599,-122.478292,77,103120,2,2,8,2018,5,7
10877,94118,37.783038,-122.462982,81,103109,1,3,5,2018,1,9
35221,94133,37.796026,-122.406202,79,103144,4,1,104,2017,11,8
726,94115,37.788138,-122.440174,72,103109,1,3,102,2016,11,9
2778,94107,37.784954,-122.395922,76,103124,1,2,30,2018,8,7
59988,94117,37.771987,-122.437147,84,103124,1,2,26,2019,4,24
1784,94123,37.797855,-122.429064,90,103142,1,1,15,2017,11,7
4108,94111,37.797473,-122.39592,88,103150,3,1,77,2019,3,19
60628,94112,37.716165,-122.440572,94,103124,1,2,58,2018,3,5
2418,94110,37.752968,-122.407062,80,103157,4,1,53,2017,11,13
1542,94103,37.766293,-122.407671,84,103154,1,1,53,2019,4,2
2352,94110,37.755013,-122.418665,90,103120,2,2,53,2017,11,15
37168,94103,37.781664,-122.404778,93,103105,2,3,32,2018,1,23
2421,94110,37.752833,-122.408349,85,103154,1,1,53,2017,11,13
1002,94110,37.752158,-122.420362,90,103149,1,1,53,2018,5,9
38564,94107,37.780914,-122.396389,74,103154,1,1,32,2017,1,23
33865,94122,37.758941,-122.48591,92,103120,2,2,39,2018,11,1
16751,94103,37.768654,-122.415586,84,103149,1,1,53,2019,8,1
28976,94110,37.742998,-122.421638,98,103144,4,1,83,2019,2,5
59002,94133,37.796152,-122.405255,94,103139,2,1,104,2019,7,9
37234,94114,37.766667,-122.428894,96,103129,3,2,37,2018,2,14
5258,94112,37.712715,-122.451363,86,103161,1,1,66,2018,5,3
10990,94122,37.753623,-122.489929,86,103154,1,1,39,2019,7,17
1724,94115,37.786498,-122.430283,77,103144,4,1,101,2018,5,7
208,94124,37.739961,-122.389003,90,103142,1,1,86,2018,10,30
59651,94112,37.716691,-122.440719,81,103123,1,2,90,2017,8,10
19003,94103,37.764903,-122.421609,82,103142,1,1,53,2018,8,21
4959,94110,37.753973,-122.418576,85,103142,1,1,53,2017,11,14
63597,94107,37.781494,-122.401909,94,103119,3,2,32,2017,12,7
917,94108,37.787927,-122.406607,92,103127,2,2,19,2019,2,13
33125,94108,37.790947,-122.404026,75,103114,1,3,108,2019,8,21
37038,94103,37.764693,-122.403699,90,103149,1,1,54,2019,5,22
60380,94114,37.751517,-122.430842,94,103124,1,2,84,2018,7,11
6916,94124,37.749949,-122.393975,81,103133,1,2,54,2017,5,22
5077,94121,37.780054,-122.483181,92,103161,1,1,8,2019,3,19
2243,94108,37.789857,-122.404302,90,103142,1,1,19,2018,3,30
3373,94102,37.785465,-122.408851,82,103138,2,1,19,2017,2,23
3484,94105,37.793497,-122.392841,92,103154,1,1,108,2019,8,29
36786,94108,37.790924,-122.404094,75,103119,3,2,104,2018,1,26
33145,94133,37.807888,-122.414027,94,103154,1,1,99,2018,3,22
4335,94103,37.775025,-122.413093,83,103109,1,3,32,2019,4,17
38258,94112,37.722898,-122.436086,75,103109,1,3,90,2017,8,8
37656,94118,37.780713,-122.469299,96,103151,3,1,5,2017,7,14
61494,94124,37.731902,-122.391576,73,103144,4,1,86,2019,10,3
4627,94116,37.743278,-122.471171,90,103144,4,1,44,2018,2,27
2559,94102,37.782953,-122.415804,94,103138,2,1,20,2017,1,12
19076,94118,37.781153,-122.45936,65,103119,3,2,5,2017,6,26
36513,94105,37.788613,-122.393894,92,103154,1,1,32,2018,4,25
3112,94102,37.789228,-122.408844,69,103142,1,1,19,2019,2,4
2717,94118,37.782823,-122.466359,73,103109,1,3,5,2017,7,19
61641,94121,37.779663,-122.493618,94,103154,1,1,8,2018,4,26
63860,94118,37.781233,-122.457669,92,103131,1,2,12,2017,11,13
12083,94103,37.78093,-122.402669,83,103130,3,2,32,2017,8,15
4803,94134,37.730527,-122.404861,74,103119,3,2,91,2017,1,3
6800,94134,37.724053,-122.402069,94,103138,2,1,91,2016,11,8
5191,94117,37.768731,-122.448908,96,103147,3,1,29,2018,3,22
36618,94122,37.765384,-122.478129,90,103139,2,1,39,2019,6,27
5905,94123,37.801776,-122.43641,96,103147,3,1,17,2018,2,15
35565,94102,37.784148,-122.411224,96,103119,3,2,20,2018,8,24
58,94111,37.794483,-122.396584,70,103124,1,2,108,2017,9,18
502,94105,37.785614,-122.396693,94,103154,1,1,32,2017,11,29
19373,94124,37.737021,-122.390043,73,103120,2,2,86,2018,1,3
59040,94118,37.782255,-122.449956,89,103119,3,2,11,2018,10,3
36534,94118,37.787218,-122.447403,86,103131,1,2,10,2018,6,12
34910,94109,37.785121,-122.417854,79,103114,1,3,20,2017,10,11
39025,94111,37.794617,-122.401316,98,103142,1,1,108,2017,9,6
35852,94133,37.807358,-122.415294,86,103149,1,1,99,2018,2,5
60210,94110,37.744012,-122.422264,87,103141,2,1,83,2017,6,1
2523,94112,37.715315,-122.442007,88,103154,1,1,80,2019,8,26
34066,94115,37.785872,-122.437335,84,103124,1,2,103,2019,1,24
5959,94131,37.735264,-122.437679,94,103161,1,1,96,2017,10,2
7394,94124,37.734392,-122.390972,88,103149,1,1,87,2018,1,3
61494,94124,37.731902,-122.391576,61,103108,1,3,86,2018,7,18
3607,94132,37.73017,-122.502535,96,103161,1,1,43,2018,7,17
1850,94111,37.800178,-122.401317,82,103133,1,2,77,2019,9,5
37688,94107,37.781127,-122.400109,96,103149,1,1,32,2018,5,10
19373,94124,37.737021,-122.390043,72,103133,1,2,86,2017,4,26
9283,94122,37.764108,-122.465531,83,103157,4,1,109,2018,3,15
38379,94110,37.762344,-122.419386,96,103157,4,1,53,2016,11,16
63248,94133,37.798065,-122.406855,94,103139,2,1,106,2017,7,19
121,94108,37.790643,-122.404676,88,103131,1,2,19,2019,10,2
3217,94122,37.758941,-122.48591,79,103105,2,3,39,2018,10,29
63169,94110,37.754383,-122.418616,81,103103,2,3,53,2016,12,30
4627,94116,37.743278,-122.471171,96,103132,2,2,44,2019,2,7
2409,94103,37.765142,-122.419026,87,103124,1,2,53,2019,7,24
4864,94110,37.759174,-122.419066,83,103133,1,2,53,2018,6,14
3926,94102,37.773317,-122.421724,88,103133,1,2,21,2019,7,3
7467,94105,37.789314,-122.395192,90,103119,3,2,32,2018,2,21
442,94133,37.797828,-122.407474,83,103109,1,3,106,2017,4,11
3868,94114,37.751268,-122.434992,89,103109,1,3,84,2019,6,6
27350,94110,37.761965,-122.417948,85,103118,1,2,53,2018,6,20
59178,94102,37.784394,-122.409047,83,103145,2,1,19,2017,10,18
1854,94104,37.791148,-122.402262,87,103131,1,2,108,2018,1,10
217,94110,37.739143,-122.417653,88,103144,4,1,61,2019,4,22
66,94122,37.763578,-122.477461,96,103143,3,1,39,2017,7,3
7457,94114,37.751564,-122.429369,94,103127,2,2,84,2019,9,4
2945,94133,37.797868,-122.407194,80,103147,3,1,106,2016,10,12
2622,94134,37.729408,-122.404391,64,103132,2,2,91,2019,1,24
26149,94103,37.784317,-122.407563,82,103102,1,3,32,2017,9,28
7512,94102,37.784337,-122.409814,86,103119,3,2,20,2019,8,21
4987,94114,37.761954,-122.435168,89,103124,1,2,38,2018,6,14
6032,94103,37.768904,-122.424466,92,103119,3,2,37,2018,4,10
3304,94109,37.783025,-122.420954,83,103114,1,3,100,2019,10,2
5919,94118,37.777988,-122.446877,98,103144,4,1,97,2018,9,14
13218,94107,37.782504,-122.392843,90,103131,1,2,31,2019,8,13
1571,94111,37.803208,-122.402534,90,103143,3,1,77,2018,6,13
1203,94118,37.780834,-122.46659,77,103109,1,3,5,2018,8,2
768,94107,37.763187,-122.388895,92,103120,2,2,55,2017,1,24
3951,94121,37.779962,-122.485087,76,103154,1,1,8,2018,6,28
5837,94114,37.767231,-122.436377,91,103139,2,1,113,2016,11,2
1922,94118,37.782694,-122.468969,86,103142,1,1,5,2016,10,12
949,94121,37.780372,-122.476354,93,103109,1,3,5,2018,6,7
2168,94133,37.804519,-122.411754,94,103154,1,1,106,2018,1,29
3300,94109,37.787153,-122.424697,85,103154,1,1,100,2018,7,11
2132,94105,37.788453,-122.400466,85,103124,1,2,108,2017,9,28
1973,94121,37.782169,-122.481942,69,103154,1,1,8,2016,10,13
3728,94105,37.785784,-122.399569,92,103124,1,2,32,2018,3,23
3651,94103,37.764897,-122.421234,90,103142,1,1,53,2019,3,21
1617,94118,37.782843,-122.4659,69,103119,3,2,5,2017,1,18
39810,94118,37.782778,-122.468341,88,103120,2,2,5,2018,6,14
3082,94105,37.794347,-122.394932,83,103119,3,2,108,2019,4,3
10990,94122,37.753623,-122.489929,84,103154,1,1,39,2016,11,14
2716,94118,37.782888,-122.466101,94,103147,3,1,5,2019,9,30
2454,94110,37.758634,-122.416866,90,103149,1,1,53,2016,10,26
384,94110,37.73571,-122.424528,73,103102,1,3,61,2019,3,21
36208,94112,37.728582,-122.431482,92,103139,2,1,94,2016,10,26
57755,94121,37.785711,-122.500155,90,103138,2,1,7,2018,4,25
2535,94115,37.789787,-122.434067,90,103145,2,1,102,2018,7,31
2110,94109,37.786143,-122.417617,92,103149,1,1,20,2019,9,17
4538,94122,37.763457,-122.478198,90,103116,2,2,39,2016,10,4
7276,94102,37.782939,-122.412479,82,103156,4,1,20,2017,3,21
63755,94133,37.80824,-122.410189,86,103139,2,1,99,2018,7,17
5033,94131,37.734619,-122.432379,83,103114,1,3,96,2018,8,3
9679,94108,37.793598,-122.406097,63,103103,2,3,104,2018,6,8
33467,94103,37.78678,-122.402535,94,103142,1,1,32,2018,1,3
3070,94107,37.775664,-122.399999,77,103138,2,1,32,2019,1,10
64141,94109,37.789278,-122.420387,90,103149,1,1,50,2018,3,7
2739,94123,37.796927,-122.436974,90,103124,1,2,15,2017,11,14
3838,94103,37.764908,-122.422442,90,103133,1,2,37,2018,6,20
4533,94108,37.795594,-122.408204,79,103144,4,1,104,2019,10,1
3338,94109,37.798098,-122.422156,92,103144,4,1,105,2018,2,23
3211,94122,37.763503,-122.477748,85,103114,1,3,39,2017,9,12
60554,94115,37.777363,-122.441446,94,103144,4,1,97,2019,3,22
2374,94117,37.775184,-122.437864,80,103102,1,3,24,2018,4,12
140,94104,37.793268,-122.400323,86,103131,1,2,108,2018,1,5
2924,94102,37.788954,-122.410467,82,103148,3,1,50,2016,12,7
3114,94133,37.808931,-122.415069,79,103124,1,2,99,2019,8,22
39403,94124,37.73089,-122.392227,81,103157,4,1,87,2019,3,11
226,94111,37.799594,-122.400586,88,103149,1,1,77,2018,3,19
64308,94103,37.767968,-122.413384,93,103102,1,3,53,2019,7,22
1792,94110,37.759073,-122.411418,88,103131,1,2,53,2018,12,17
58628,94133,37.80824,-122.410189,90,103120,2,2,99,2017,11,1
34839,94102,37.782672,-122.419026,81,103145,2,1,20,2017,9,5
18767,94122,37.763399,-122.479654,90,103154,1,1,39,2018,5,2
4957,94123,37.805073,-122.433106,92,103139,2,1,17,2018,1,17
27472,94111,37.8032,-122.402841,88,103131,1,2,77,2017,2,14
1852,94133,37.803947,-122.414927,86,103131,1,2,106,2017,10,26
2356,94110,37.752634,-122.418486,88,103145,2,1,53,2018,7,30
4449,94110,37.741317,-122.422687,82,103103,2,3,83,2019,9,9
45,94110,37.747114,-122.413641,88,103157,4,1,83,2017,3,7
3640,94102,37.777048,-122.421844,92,103131,1,2,21,2018,8,7
64021,94115,37.785833,-122.434938,79,103144,4,1,103,2018,5,2
18855,94107,37.775278,-122.393873,94,103116,2,2,34,2019,3,29
59599,94109,37.788367,-122.415474,90,103129,3,2,50,2018,2,28
64612,94112,37.722252,-122.436625,80,103124,1,2,90,2018,2,26
2980,94110,37.764148,-122.421855,91,103107,2,3,37,2019,5,31
2057,94109,37.797713,-122.420353,85,103145,2,1,107,2018,2,28
59828,94102,37.783268,-122.410553,82,103138,2,1,20,2017,11,2
2256,94118,37.783058,-122.462502,89,103144,4,1,5,2017,1,18
4729,94102,37.785846,-122.412207,81,103116,2,2,20,2016,10,27
5853,94115,37.780133,-122.445864,94,103131,1,2,13,2018,2,27
5926,94134,37.732518,-122.411648,98,103150,3,1,91,2019,9,11
59422,94102,37.787008,-122.411304,94,103154,1,1,50,2019,7,24
64612,94112,37.722252,-122.436625,80,103133,1,2,90,2018,2,26
2063,94123,37.800248,-122.433053,77,103144,4,1,17,2019,9,24
37688,94107,37.781127,-122.400109,96,103154,1,1,32,2018,5,10
286,94102,37.784303,-122.409647,82,103161,1,1,20,2016,11,2
3309,94109,37.787375,-122.421844,67,103120,2,2,100,2016,11,1
3016,94108,37.794154,-122.404765,62,103120,2,2,104,2018,5,7
27964,94103,37.766408,-122.422055,83,103124,1,2,37,2017,9,25
19373,94124,37.737021,-122.390043,72,103157,4,1,86,2017,4,26
7649,94110,37.757608,-122.409771,92,103142,1,1,53,2017,7,21
5206,94115,37.780567,-122.431965,91,103154,1,1,97,2019,7,3
63047,94123,37.797954,-122.428477,92,103161,1,1,15,2017,12,19
2437,94103,37.770748,-122.415137,80,103124,1,2,32,2016,11,28
5033,94131,37.734619,-122.432379,90,103149,1,1,96,2017,8,22
32729,94102,37.782488,-122.412267,89,103103,2,3,20,2018,1,2
3134,94111,37.793777,-122.398857,81,103124,1,2,108,2019,1,30
14071,94107,37.776858,-122.394729,85,103144,4,1,34,2019,7,16
60334,94112,37.727239,-122.432799,80,103125,2,2,90,2018,4,26
61635,94104,37.792036,-122.402002,88,103133,1,2,108,2019,2,20
3025,94122,37.754086,-122.47835,80,103154,1,1,39,2019,4,30
34221,94108,37.789128,-122.406847,87,103149,1,1,19,2019,2,7
3285,94109,37.787438,-122.419952,76,103133,1,2,50,2017,10,24
6660,94102,37.784408,-122.416614,92,103144,4,1,20,2017,5,1
1692,94104,37.791318,-122.403757,81,103150,3,1,108,2017,9,13
24023,94115,37.785183,-122.432697,92,103161,1,1,101,2018,8,17
816,94124,37.722374,-122.395841,88,103142,1,1,88,2019,7,3
5212,94103,37.766759,-122.407571,84,103118,1,2,33,2017,9,5
2542,94109,37.795993,-122.423585,65,103114,1,3,102,2017,12,8
3674,94109,37.789457,-122.422034,70,103109,1,3,105,2017,7,31
4531,94103,37.773884,-122.408631,92,103144,4,1,32,2018,5,23
2384,94117,37.772274,-122.428997,87,103114,1,3,26,2018,1,4
16424,94110,37.747496,-122.40957,92,103134,1,2,60,2018,2,8
3895,94133,37.803984,-122.415453,84,103157,4,1,106,2019,4,22
9310,94122,37.752963,-122.50458,94,103157,4,1,39,2017,10,11
63601,94103,37.784163,-122.404739,72,103144,4,1,32,2018,3,8
32654,94103,37.765553,-122.410779,80,103102,1,3,53,2017,10,3
1526,94115,37.791607,-122.434563,71,103109,1,3,102,2018,8,6
5926,94134,37.732518,-122.411648,96,103133,1,2,91,2018,2,23
1926,94121,37.782971,-122.496324,87,103139,2,1,7,2019,5,3
3838,94103,37.764908,-122.422442,72,103114,1,3,37,2018,2,22
1366,94110,37.757436,-122.41888,72,103109,1,3,53,2019,9,18
64843,94117,37.771698,-122.433903,87,103153,2,1,26,2016,10,24
2427,94110,37.752728,-122.411122,89,103124,1,2,53,2018,1,9
61861,94103,37.772264,-122.407339,60,103109,1,3,32,2017,1,30
2843,94109,37.788798,-122.412164,87,103138,2,1,50,2019,8,13
61093,94118,37.783221,-122.459588,82,103105,2,3,5,2016,10,6
972,94122,37.753614,-122.490219,90,103133,1,2,39,2017,11,14
38564,94107,37.780914,-122.396389,74,103103,2,3,32,2017,1,23
3374,94102,37.787218,-122.408977,84,103150,3,1,19,2018,12,14
18120,94105,37.787127,-122.400201,83,103154,1,1,32,2019,5,15
2717,94118,37.782823,-122.466359,76,103109,1,3,5,2019,1,25
7997,94107,37.770938,-122.41051,94,103120,2,2,32,2019,8,1
438,94133,37.798494,-122.409337,77,103114,1,3,106,2018,12,18
33379,94132,37.73017,-122.502535,81,103158,4,1,43,2017,8,15
2945,94133,37.797868,-122.407194,86,103119,3,2,106,2018,8,1
63651,94102,37.788918,-122.408507,88,103129,3,2,19,2019,2,12
58576,94103,37.763664,-122.421736,72,103120,2,2,53,2019,4,16
2785,94134,37.712517,-122.407152,79,103109,1,3,75,2017,3,30
35828,94112,37.715986,-122.440039,79,103124,1,2,90,2016,10,4
28468,94102,37.787128,-122.410365,90,103131,1,2,50,2019,5,22
34033,94109,37.795468,-122.418474,83,103129,3,2,16,2018,1,2
5016,94133,37.795202,-122.413169,88,103132,2,2,16,2017,12,8
1912,94122,37.754114,-122.47833,88,103132,2,2,39,2018,3,14
1800,94112,37.716583,-122.440834,86,103116,2,2,90,2019,5,16
1337,94110,37.744726,-122.420395,88,103120,2,2,83,2016,11,3
61467,94110,37.752968,-122.407062,88,103134,1,2,53,2017,8,28
34585,94122,37.762174,-122.465809,86,103154,1,1,109,2018,2,8
35702,94122,37.753954,-122.481866,61,103103,2,3,39,2018,3,6
393,94112,37.719692,-122.438575,81,103157,4,1,80,2019,8,29
17750,94123,37.800254,-122.440467,80,103114,1,3,17,2018,1,8
4804,94134,37.728933,-122.40413,86,103116,2,2,91,2016,12,6
7675,94111,37.794404,-122.39303,92,103124,1,2,108,2019,8,8
386,94110,37.736304,-122.424432,84,103142,1,1,61,2017,11,16
1978,94121,37.775878,-122.494382,75,103120,2,2,8,2019,8,5
628,94115,37.786407,-122.440057,79,103142,1,1,103,2019,7,29
3185,94116,37.742438,-122.490421,85,103114,1,3,40,2019,7,9
4683,94112,37.724778,-122.460205,92,103144,4,1,71,2017,3,28
9298,94121,37.781595,-122.492586,86,103144,4,1,8,2017,10,11
2667,94118,37.780523,-122.47358,92,103149,1,1,5,2019,9,18
62771,94114,37.764697,-122.432322,80,103131,1,2,38,2017,8,9
58574,94107,37.780527,-122.397922,87,103105,2,3,32,2017,7,27
3850,94114,37.759404,-122.434836,87,103131,1,2,38,2018,1,31
3936,94102,37.787423,-122.407417,96,103120,2,2,19,2018,11,26
61494,94124,37.731902,-122.391576,61,103132,2,2,86,2019,2,7
3014,94108,37.793033,-122.406044,73,103132,2,2,104,2018,8,20
4492,94115,37.788773,-122.434697,81,103154,1,1,103,2018,6,27
5908,94123,37.798243,-122.426167,92,103147,3,1,15,2017,9,5
3016,94108,37.794154,-122.404765,74,103132,2,2,104,2018,10,11
18616,94105,37.787248,-122.397632,87,103124,1,2,32,2019,3,5
2263,94118,37.782933,-122.464089,68,103105,2,3,5,2017,4,25
34591,94124,37.741752,-122.388402,92,103142,1,1,86,2019,8,21
2323,94117,37.770147,-122.446044,90,103120,2,2,25,2017,1,18
39693,94133,37.798065,-122.406855,90,103132,2,2,106,2017,7,18
38808,94122,37.763603,-122.477497,69,103142,1,1,39,2019,8,5
4108,94111,37.797473,-122.39592,92,103124,1,2,77,2017,1,11
3651,94103,37.764897,-122.421234,77,103142,1,1,53,2018,6,25
1922,94118,37.782694,-122.468969,92,103142,1,1,5,2018,9,14
4864,94110,37.759174,-122.419066,78,103116,2,2,53,2019,7,8
3217,94122,37.758941,-122.48591,78,103154,1,1,39,2019,7,31
489,94133,37.796718,-122.408714,75,103142,1,1,104,2017,11,30
35659,94111,37.791984,-122.399754,81,103119,3,2,108,2018,10,15
5842,94117,37.763842,-122.450513,98,103157,4,1,114,2018,4,10
4592,94134,37.708356,-122.419989,92,103154,1,1,74,2019,7,1
38479,94107,37.785404,-122.396979,90,103154,1,1,32,2019,4,29
379,94134,37.727468,-122.403582,77,103131,1,2,91,2017,3,8
6913,94124,37.743151,-122.387913,89,103154,1,1,56,2018,10,29
2249,94104,37.789552,-122.401999,88,103144,4,1,108,2017,12,4
522,94132,37.728497,-122.475639,92,103154,1,1,41,2017,9,22
63256,94123,37.799188,-122.441423,60,103130,3,2,17,2017,4,7
38258,94112,37.722898,-122.436086,68,103139,2,1,90,2019,1,8
544,94118,37.782534,-122.466615,82,103105,2,3,5,2019,4,10
21982,94110,37.736438,-122.424269,70,103114,1,3,61,2019,1,29
39528,94107,37.780607,-122.396099,92,103149,1,1,32,2019,8,5
59397,94110,37.752578,-122.413372,82,103133,1,2,53,2019,4,10
1926,94121,37.782971,-122.496324,84,103145,2,1,7,2017,10,13
2692,94131,37.734579,-122.4339,96,103139,2,1,96,2017,3,22
7512,94102,37.784337,-122.409814,87,103112,3,3,20,2017,9,25
1829,94108,37.793238,-122.412746,82,103133,1,2,16,2017,9,26
16349,94110,37.752764,-122.409588,88,103120,2,2,53,2016,10,18
61861,94103,37.772264,-122.407339,85,103154,1,1,32,2017,12,14
7055,94110,37.756385,-122.418816,76,103108,1,3,53,2017,11,13
2077,94109,37.796316,-122.421909,83,103139,2,1,105,2016,10,18
134,94102,37.780247,-122.418974,85,103116,2,2,21,2018,5,24
33891,94105,37.788656,-122.398009,92,103124,1,2,32,2019,4,18
1978,94121,37.775878,-122.494382,72,103119,3,2,8,2018,7,2
2580,94103,37.773174,-122.40311,92,103150,3,1,32,2019,8,5
1026,94117,37.771117,-122.436976,71,103152,1,1,26,2019,4,10
63763,94110,37.748813,-122.421569,73,103109,1,3,53,2017,7,25
2869,94133,37.806288,-122.416244,94,103156,4,1,99,2017,10,20
3743,94118,37.781233,-122.457185,83,103109,1,3,12,2018,1,16
62573,94112,37.71514,-122.441997,86,103139,2,1,58,2019,4,12
5999,94110,37.754397,-122.420915,90,103157,4,1,53,2018,7,24
38564,94107,37.780914,-122.396389,86,103103,2,3,32,2018,1,22
11594,94107,37.779237,-122.397709,90,103144,4,1,32,2017,1,30
4145,94123,37.798531,-122.445891,94,103154,1,1,14,2017,12,28
3924,94104,37.791151,-122.402403,82,103133,1,2,108,2017,6,20
34814,94108,37.790324,-122.404774,82,103130,3,2,19,2019,2,19
2356,94110,37.752634,-122.418486,88,103144,4,1,53,2018,7,30
18514,94110,37.762366,-122.419491,73,103120,2,2,53,2018,5,30
3090,94105,37.792577,-122.393992,90,103142,1,1,108,2019,10,1
38566,94103,37.785638,-122.404189,81,103154,1,1,32,2017,12,6
4553,94123,37.799078,-122.427634,92,103139,2,1,15,2017,10,3
1777,94115,37.785124,-122.439874,81,103109,1,3,103,2019,3,19
4533,94108,37.795594,-122.408204,79,103103,2,3,104,2017,8,1
1617,94118,37.782843,-122.4659,78,103138,2,1,5,2018,11,27
283,94109,37.784193,-122.417967,81,103133,1,2,20,2017,2,9
7207,94114,37.768187,-122.429024,82,103133,1,2,28,2018,6,5
3304,94109,37.783025,-122.420954,83,103119,3,2,100,2019,10,2
23068,94103,37.764903,-122.421439,80,103103,2,3,53,2017,10,11
64843,94117,37.771698,-122.433903,84,103157,4,1,26,2019,5,2
1727,94110,37.752508,-122.414681,91,103103,2,3,53,2017,11,17
5083,94109,37.784784,-122.421052,90,103149,1,1,20,2017,9,21
15738,94105,37.787343,-122.398902,80,103103,2,3,32,2019,6,13
551,94121,37.782107,-122.483631,76,103105,2,3,8,2017,6,21
431,94133,37.800135,-122.409854,88,103120,2,2,106,2019,8,20
36022,94124,37.743419,-122.383536,73,103144,4,1,76,2017,2,23
31568,94102,37.786709,-122.413068,81,103124,1,2,20,2019,2,27
7216,94112,37.724489,-122.435026,75,103124,1,2,94,2018,5,1
59777,94115,37.787344,-122.446725,96,103124,1,2,10,2019,3,20
1870,94104,37.791198,-122.403737,86,103152,1,1,108,2019,6,18
12682,94115,37.781813,-122.436381,85,103144,4,1,97,2018,12,21
62784,94110,37.740018,-122.423518,90,103142,1,1,83,2018,4,19
5180,94131,37.74385,-122.426739,85,103148,3,1,84,2017,2,7
3309,94109,37.787375,-122.421844,67,103114,1,3,100,2016,11,1
2106,94102,37.786693,-122.413367,94,103139,2,1,20,2017,1,31
26379,94122,37.763983,-122.46709,90,103145,2,1,109,2017,1,19
64195,94122,37.758941,-122.48591,86,103154,1,1,39,2017,1,4
5211,94102,37.777282,-122.419751,92,103143,3,1,21,2017,5,5
36911,94121,37.780383,-122.47673,87,103132,2,2,5,2017,9,19
62701,94111,37.793907,-122.402304,78,103132,2,2,108,2016,12,22
140,94104,37.793268,-122.400323,79,103129,3,2,108,2019,6,12
10877,94118,37.783038,-122.462982,48,103131,1,2,5,2019,7,1
1111,94109,37.783713,-122.419357,90,103149,1,1,20,2017,3,2
273,94123,37.800133,-122.431064,83,103147,3,1,15,2019,5,15
4703,94123,37.797667,-122.432196,87,103120,2,2,15,2018,7,27
36758,94117,37.771988,-122.431564,86,103143,3,1,26,2016,12,14
62708,94109,37.789288,-122.420387,83,103129,3,2,50,2017,9,29
2020,94109,37.791178,-122.423703,74,103133,1,2,102,2016,12,14
35862,94114,37.751423,-122.431618,93,103109,1,3,84,2019,7,1
1837,94104,37.791139,-122.403716,77,103107,2,3,108,2017,9,13
33467,94103,37.78678,-122.402535,90,103120,2,2,32,2017,3,20
1231,94110,37.761882,-122.419599,83,103124,1,2,53,2019,9,17
3543,94108,37.795288,-122.405543,83,103124,1,2,104,2017,1,5
2223,94133,37.795835,-122.407828,88,103144,4,1,104,2019,7,23
59153,94102,37.78453,-122.409392,77,103144,4,1,20,2016,10,20
1673,94105,37.792577,-122.393992,82,103103,2,3,108,2019,4,17
10990,94122,37.753623,-122.489929,86,103149,1,1,39,2019,7,17
1724,94115,37.786498,-122.430283,84,103131,1,2,101,2019,7,15
61612,94107,37.782268,-122.393063,96,103120,2,2,31,2017,3,15
9797,94115,37.782683,-122.443697,96,103129,3,2,13,2019,3,18
3951,94121,37.779962,-122.485087,76,103139,2,1,8,2018,6,28
4986,94116,37.742728,-122.475714,90,103124,1,2,40,2019,8,6
37682,94109,37.787863,-122.411407,82,103149,1,1,50,2019,2,6
14071,94107,37.776858,-122.394729,92,103120,2,2,34,2018,3,7
3522,94108,37.794958,-122.406367,74,103113,1,3,104,2017,11,9
2893,94110,37.756417,-122.418884,94,103154,1,1,53,2019,6,27
59574,94110,37.755479,-122.417583,88,103131,1,2,53,2018,2,7
33527,94115,37.782817,-122.432577,86,103145,2,1,97,2019,8,1
1318,94121,37.780517,-122.477804,91,103156,4,1,5,2019,2,20
1972,94109,37.781128,-122.464072,92,103154,1,1,5,2018,7,27
59153,94102,37.78453,-122.409392,83,103119,3,2,20,2018,6,27
438,94133,37.798494,-122.409337,77,103156,4,1,106,2018,12,18
64308,94103,37.767968,-122.413384,85,103114,1,3,53,2018,5,1
3561,94104,37.791464,-122.402435,67,103120,2,2,108,2017,1,23
